MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
23605122,316002500,2015-01-31 23:33:28,48.43107,-123.37597,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23621454,369272000,2015-01-31 23:33:24,48.12509,-123.44131000000002,0.0,-163.8,511.0,POLAR DISCOVERY,IMO9206114,WACW,1024.0,moored,272.69,46.2,17.52,80.0
23652446,372883000,2015-01-31 23:33:20,48.488609999999994,-123.17733,13.7,-64.2,345.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23627768,352910000,2015-01-31 23:33:09,48.23888,-123.51008,12.2,-108.6,306.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23619267,316003537,2015-01-31 23:33:03,48.37384,-123.71911000000001,0.0,0.0,511.0,VIKING QUEEN,,VG4675,1001.0,,15.24,4.88,2.16,
23607654,369077000,2015-01-31 23:33:01,48.23147,-123.94078999999999,8.6,96.0,97.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
24361927,366825190,2015-01-31 23:32:52,48.14055,-123.42563,0.1,-152.0,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23623749,316005724,2015-01-31 23:32:49,48.41471,-123.38552,0.1,168.2,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23624497,366824910,2015-01-31 23:32:47,48.140679999999996,-123.4255,0.0,-195.3,293.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23623549,366980250,2015-01-31 23:32:38,48.13612,-123.46133,0.1,-114.3,511.0,BRIAN S,IMO8841943,WCP9410,1025.0,moored,30.05,8.84,3.51,31.0
23600664,316005175,2015-01-31 23:32:38,48.41457,-123.38656,0.1,-124.8,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23602540,316011773,2015-01-31 23:32:38,48.43314,-123.4337,0.1,151.0,165.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23620412,316013431,2015-01-31 23:32:37,48.41465,-123.38625,0.0,-160.3,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23628751,338899000,2015-01-31 23:32:35,48.12573,-123.44475,0.0,-117.3,113.0,COMMITMENT,IMO9369411,WDE3894,1025.0,moored,40.05,12.8,6.86,31.0
23651672,367565030,2015-01-31 23:32:35,48.122840000000004,-123.44403,0.5,-202.7,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23628576,316013711,2015-01-31 23:32:34,48.43975,-123.44742,0.0,-178.5,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23650564,351752000,2015-01-31 23:32:29,48.338229999999996,-123.36513000000001,0.0,154.0,77.0,CIELO DI AMALFI,IMO9374349,3ENR2,1004.0,at anchor,177.85,28.6,10.87,91.0
23623373,316021382,2015-01-31 23:32:23,48.42344,-123.38421000000001,0.0,-167.6,511.0,BLACK HAWK II,,,,,12.8,5.64,2.01,
23620282,367001670,2015-01-31 23:32:20,48.1255,-123.45222,0.0,-109.4,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23618078,316026746,2015-01-31 23:32:18,48.36987,-123.72585,0.0,14.2,511.0,EDGE,,,1001.0,,11.13,3.9,1.52,
23652827,316002500,2015-01-31 23:32:18,48.43107,-123.37598999999999,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23608526,316009747,2015-01-31 23:32:13,48.43343,-123.43393,0.0,201.5,163.0,HMCS RAVEN,,CGAM,1018.0,moored,0.0,0.0,0.0,35.0
24364277,372883000,2015-01-31 23:32:10,48.48428,-123.17578999999999,13.8,-60.0,346.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23602492,316003657,2015-01-31 23:32:10,48.41475,-123.38598,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23599598,316004946,2015-01-31 23:32:01,48.42501,-123.37075,0.0,4.1,511.0,MARAUDER IV,,,1012.0,,15.88,5.09,1.22,
24361776,369077000,2015-01-31 23:32:00,48.23168,-123.94441,8.7,95.0,97.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
24362232,352910000,2015-01-31 23:31:59,48.23672,-123.50503,12.1,-106.6,305.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23622013,316004039,2015-01-31 23:31:45,48.42468,-123.3715,0.0,0.0,511.0,MAPLE LEAF,,VA4KIU,,,18.14,4.48,2.38,
23620614,366825190,2015-01-31 23:31:42,48.14056,-123.42563999999999,0.0,-150.6,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23599597,211378360,2015-01-31 23:31:42,48.13322,-123.43426000000001,0.1,87.0,267.0,HANJIN OTTAWA,IMO9200718,DANM,1004.0,at anchor,278.08,40.3,14.0,79.0
23606748,366824910,2015-01-31 23:31:38,48.14067,-123.4255,0.0,-165.0,292.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23627956,368168000,2015-01-31 23:31:32,48.12563,-123.453,0.0,202.4,30.0,SOLUTION,IMO9609809,WDF6808,1019.0,moored,43.53,7.9,2.37,
24364416,366910890,2015-01-31 23:31:31,48.132059999999996,-123.44986000000002,0.0,25.8,511.0,ADRIATIC SEA,IMO7716969,WDB5553,1025.0,at anchor,38.41,10.37,4.18,52.0
23598061,316011773,2015-01-31 23:31:29,48.43314,-123.4337,0.0,200.0,165.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23623662,316005175,2015-01-31 23:31:29,48.41458,-123.38655,0.0,-127.3,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23602373,367528820,2015-01-31 23:31:28,48.12648,-123.4565,0.0,0.0,511.0,CABOLICIOUS,,WDG3703,1019.0,,10.52,0.0,0.0,
23602530,316005724,2015-01-31 23:31:28,48.41472,-123.38551000000001,0.1,169.9,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23601293,316013431,2015-01-31 23:31:26,48.41466,-123.38626000000001,0.0,-161.8,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23607728,316013711,2015-01-31 23:31:25,48.43975,-123.44742,0.0,-158.0,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23597453,303436000,2015-01-31 23:31:25,48.12464,-123.44038,0.0,-158.8,253.0,W C PARK RESPONDER,IMO9043835,WBO8587,1011.0,moored,63.55,13.41,4.37,54.0
23650664,316004410,2015-01-31 23:31:21,48.36987,-123.72591000000001,0.0,0.0,511.0,ELIZA JOYE,,,1001.0,,13.38,5.43,2.19,
23628041,367001670,2015-01-31 23:31:10,48.12547,-123.45223999999999,0.0,-99.6,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23622861,372883000,2015-01-31 23:31:09,48.480509999999995,-123.1748,13.8,-59.9,350.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23607153,316002500,2015-01-31 23:31:07,48.43107,-123.37595,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23599180,234270000,2015-01-31 23:31:03,48.41467,-123.38817,0.1,-74.6,84.0,WAVE VENTURE,IMO8027810,MZDO7,1005.0,moored,141.5,19.41,6.1,70.0
23651653,316003657,2015-01-31 23:31:02,48.41475,-123.386,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
24363600,316011515,2015-01-31 23:30:54,48.43311,-123.43378,0.1,-169.2,165.0,HMCS WOLF,,CGBP,1018.0,moored,0.0,0.0,0.0,35.0
23605447,369077000,2015-01-31 23:30:50,48.23192,-123.94861999999999,8.7,95.0,97.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23606129,352910000,2015-01-31 23:30:49,48.23455,-123.50022,12.1,-106.6,306.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23631632,316116000,2015-01-31 23:30:46,48.43658,-123.42443999999999,0.0,34.6,84.0,CCGS W E RICKER,IMO7809364,CG2965,1020.0,moored,58.0,9.53,3.85,51.0
23629470,311037800,2015-01-31 23:30:32,48.42246,-123.37353,0.0,139.4,142.0,VICTORIA CLIPPER IV,IMO9059999,C6YL9,1012.0,moored,40.0,10.1,2.4,60.0
23602040,366825190,2015-01-31 23:30:32,48.14056,-123.42563999999999,0.0,-146.1,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23621117,316014919,2015-01-31 23:30:28,48.45265,-123.29555,0.0,0.0,511.0,LYLA III,,CFK9071,1019.0,,11.25,4.06,1.52,
23620379,366824910,2015-01-31 23:30:28,48.14067,-123.42551,0.0,-149.5,292.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23601290,371782000,2015-01-31 23:30:28,48.49716,-123.1726,13.3,-61.3,347.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23619576,316013711,2015-01-31 23:30:24,48.43975,-123.44743000000001,0.0,198.7,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23606710,369272000,2015-01-31 23:30:23,48.12512,-123.44128,0.0,-163.8,511.0,POLAR DISCOVERY,IMO9206114,WACW,1024.0,moored,272.69,46.2,17.52,80.0
23623637,316005175,2015-01-31 23:30:19,48.41457,-123.38656999999999,0.0,-118.3,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23602567,316011773,2015-01-31 23:30:18,48.43314,-123.43368999999998,0.0,-199.6,165.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23619145,316013431,2015-01-31 23:30:16,48.41466,-123.38628,0.0,-159.6,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23598960,372883000,2015-01-31 23:30:08,48.473620000000004,-123.17291000000002,13.7,-60.3,350.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23598717,316005724,2015-01-31 23:30:08,48.41471,-123.38551000000001,0.1,167.3,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23618596,367001670,2015-01-31 23:30:00,48.12546,-123.45228,0.0,-106.5,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23652825,316002500,2015-01-31 23:29:58,48.431090000000005,-123.37593999999999,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23626117,316003657,2015-01-31 23:29:51,48.414770000000004,-123.386,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23601859,352910000,2015-01-31 23:29:48,48.232620000000004,-123.49588,12.0,-105.6,306.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23617648,369077000,2015-01-31 23:29:39,48.23215,-123.9529,8.8,95.0,97.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
24361187,366980250,2015-01-31 23:29:38,48.13613,-123.46132,0.0,-145.2,511.0,BRIAN S,IMO8841943,WCP9410,1025.0,moored,30.05,8.84,3.51,31.0
23625534,338899000,2015-01-31 23:29:35,48.12572,-123.44473,0.0,-117.3,113.0,COMMITMENT,IMO9369411,WDE3894,1025.0,moored,40.05,12.8,6.86,31.0
23617386,351752000,2015-01-31 23:29:25,48.33825,-123.36513000000001,0.0,154.0,78.0,CIELO DI AMALFI,IMO9374349,3ENR2,1004.0,at anchor,177.85,28.6,10.87,91.0
23651256,366825190,2015-01-31 23:29:21,48.14054,-123.42563999999999,0.0,-142.4,293.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23619143,371782000,2015-01-31 23:29:17,48.49295,-123.17124,13.4,-62.0,347.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23624303,366824910,2015-01-31 23:29:17,48.14067,-123.42551,0.0,-137.0,292.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23626778,316009747,2015-01-31 23:29:12,48.433440000000004,-123.43392,0.0,-104.3,163.0,HMCS RAVEN,,CGAM,1018.0,moored,0.0,0.0,0.0,35.0
23623610,316005175,2015-01-31 23:29:09,48.41458,-123.38656,0.0,-117.2,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23622959,316011773,2015-01-31 23:29:08,48.43314,-123.43368999999998,0.0,155.0,165.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23628574,316013711,2015-01-31 23:29:04,48.43975,-123.44743000000001,0.0,-200.7,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
24364276,372883000,2015-01-31 23:29:00,48.47238,-123.17256,13.6,-60.4,350.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
24362861,316005724,2015-01-31 23:28:58,48.41471,-123.38551000000001,0.1,166.6,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23606575,316013431,2015-01-31 23:28:55,48.41466,-123.38628999999999,0.0,-158.5,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23652780,367001670,2015-01-31 23:28:50,48.12549,-123.45223,0.0,-97.8,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23626817,316002500,2015-01-31 23:28:48,48.43107,-123.37598999999999,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23628388,316004039,2015-01-31 23:28:45,48.424690000000005,-123.37149,0.0,0.0,511.0,MAPLE LEAF,,VA4KIU,,,18.14,4.48,2.38,
23623856,211378360,2015-01-31 23:28:43,48.1332,-123.4343,0.0,-141.6,268.0,HANJIN OTTAWA,IMO9200718,DANM,1004.0,at anchor,278.08,40.3,14.0,79.0
23600179,352910000,2015-01-31 23:28:39,48.23057,-123.49098000000001,12.0,-107.6,303.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23602294,367565030,2015-01-31 23:28:34,48.12287,-123.44401,0.5,81.8,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23603955,366910890,2015-01-31 23:28:31,48.13205,-123.44986999999999,0.0,-100.5,511.0,ADRIATIC SEA,IMO7716969,WDB5553,1025.0,at anchor,38.41,10.37,4.18,52.0
23623458,316003657,2015-01-31 23:28:30,48.414770000000004,-123.386,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23651154,369077000,2015-01-31 23:28:29,48.2324,-123.95716999999999,8.8,95.0,97.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23602369,367528820,2015-01-31 23:28:29,48.126509999999996,-123.45648999999999,0.0,0.0,511.0,CABOLICIOUS,,WDG3703,1019.0,,10.52,0.0,0.0,
23597417,303436000,2015-01-31 23:28:25,48.12466,-123.44038,0.0,-158.8,253.0,W C PARK RESPONDER,IMO9043835,WBO8587,1011.0,moored,63.55,13.41,4.37,54.0
23606314,316004410,2015-01-31 23:28:22,48.36987,-123.72594,0.0,0.0,511.0,ELIZA JOYE,,,1001.0,,13.38,5.43,2.19,
23651252,366825190,2015-01-31 23:28:12,48.14055,-123.42565,0.1,-145.3,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23652686,366824910,2015-01-31 23:28:08,48.140679999999996,-123.42551,0.0,-120.4,292.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23629745,371782000,2015-01-31 23:28:07,48.48867,-123.16985,13.3,-62.5,347.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23625849,234270000,2015-01-31 23:28:02,48.41467,-123.38817,0.1,56.0,84.0,WAVE VENTURE,IMO8027810,MZDO7,1005.0,moored,141.5,19.41,6.1,70.0
23622956,316011773,2015-01-31 23:27:58,48.43314,-123.43368999999998,0.0,202.0,165.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23652739,316005175,2015-01-31 23:27:57,48.41458,-123.38656999999999,0.1,-130.2,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23604596,316011515,2015-01-31 23:27:53,48.43311,-123.43377,0.0,151.7,165.0,HMCS WOLF,,CGBP,1018.0,moored,0.0,0.0,0.0,35.0
23620328,372883000,2015-01-31 23:27:50,48.46804,-123.17133000000001,13.6,-60.5,350.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
24362860,316005724,2015-01-31 23:27:49,48.41471,-123.38553,0.1,179.7,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
24363598,368168000,2015-01-31 23:27:46,48.12562,-123.45303,0.0,202.4,30.0,SOLUTION,IMO9609809,WDF6808,1019.0,moored,43.53,7.9,2.37,
23652685,316013431,2015-01-31 23:27:46,48.41465,-123.3863,0.0,-161.2,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
24363114,316116000,2015-01-31 23:27:46,48.43659,-123.42443999999999,0.0,-87.3,84.0,CCGS W E RICKER,IMO7809364,CG2965,1020.0,moored,58.0,9.53,3.85,51.0
23628040,367001670,2015-01-31 23:27:41,48.12545,-123.45223999999999,0.0,-98.2,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23624619,316002500,2015-01-31 23:27:38,48.431090000000005,-123.37593999999999,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23600166,352910000,2015-01-31 23:27:38,48.2288,-123.48683,12.0,-108.6,305.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23628572,316013711,2015-01-31 23:27:34,48.43975,-123.44743999999999,0.0,192.3,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
24363543,311037800,2015-01-31 23:27:32,48.42246,-123.37353,0.0,151.4,142.0,VICTORIA CLIPPER IV,IMO9059999,C6YL9,1012.0,moored,40.0,10.1,2.4,60.0
24362631,316010312,2015-01-31 23:27:31,48.38007,-123.5108,0.1,-162.7,511.0,RAMPART,,CFK9385,1019.0,,0.0,0.0,0.0,
23601154,369272000,2015-01-31 23:27:24,48.12508,-123.44131999999999,0.0,-163.8,511.0,POLAR DISCOVERY,IMO9206114,WACW,1024.0,moored,272.69,46.2,17.52,80.0
23617644,369077000,2015-01-31 23:27:20,48.23265,-123.96137,8.7,96.0,97.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23602478,316003657,2015-01-31 23:27:10,48.41478,-123.38602,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
24362719,371782000,2015-01-31 23:27:06,48.485040000000005,-123.16868000000001,13.3,-63.0,347.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23596269,367565030,2015-01-31 23:27:04,48.12278,-123.44376000000001,0.4,81.8,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23602435,316001538,2015-01-31 23:27:04,48.42333,-123.38426000000001,0.0,6.7,511.0,JOHN STRICKLAND,,CZ4835,,moored,14.94,4.42,1.4,
24365314,316003537,2015-01-31 23:27:01,48.37386,-123.71913,0.0,69.2,511.0,VIKING QUEEN,,VG4675,1001.0,,15.24,4.88,2.16,
23627238,366825190,2015-01-31 23:27:00,48.14056,-123.42565,0.0,-148.5,293.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23600305,366824910,2015-01-31 23:26:57,48.14067,-123.4255,0.0,-158.6,293.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23650299,372883000,2015-01-31 23:26:49,48.46433,-123.1702,13.5,-61.0,349.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23598053,316011773,2015-01-31 23:26:49,48.43314,-123.43368999999998,0.0,-201.6,165.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23629743,316013431,2015-01-31 23:26:45,48.41465,-123.38632,0.0,-167.3,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23618354,366980250,2015-01-31 23:26:38,48.13612,-123.4613,0.0,-128.6,511.0,BRIAN S,IMO8841943,WCP9410,1025.0,moored,30.05,8.84,3.51,31.0
23594649,316005175,2015-01-31 23:26:38,48.41457,-123.38656,0.1,-130.8,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23594219,316018038,2015-01-31 23:26:37,48.426809999999996,-123.39685,0.0,0.0,511.0,CIAO,,,1019.0,,13.5,4.82,1.32,
23602650,338899000,2015-01-31 23:26:35,48.12573,-123.44475,0.0,-117.3,113.0,COMMITMENT,IMO9369411,WDE3894,1025.0,moored,40.05,12.8,6.86,31.0
23628569,316013711,2015-01-31 23:26:33,48.43975,-123.44743999999999,0.0,-183.2,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23620198,367001670,2015-01-31 23:26:30,48.125479999999996,-123.45223,0.0,-101.9,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
24362217,352910000,2015-01-31 23:26:29,48.22668,-123.4819,12.0,-106.6,306.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23596445,351752000,2015-01-31 23:26:28,48.3382,-123.36516999999999,0.0,154.0,78.0,CIELO DI AMALFI,IMO9374349,3ENR2,1004.0,at anchor,177.85,28.6,10.87,91.0
23650025,316002500,2015-01-31 23:26:28,48.43107,-123.37595,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23625315,316026746,2015-01-31 23:26:18,48.36988,-123.72586000000001,0.1,14.2,511.0,EDGE,,,1001.0,,11.13,3.9,1.52,
23652183,316009747,2015-01-31 23:26:12,48.433440000000004,-123.43391000000001,0.0,186.7,163.0,HMCS RAVEN,,CGAM,1018.0,moored,0.0,0.0,0.0,35.0
23617643,369077000,2015-01-31 23:26:10,48.23302,-123.96553999999999,8.7,98.0,99.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23619338,316005724,2015-01-31 23:26:08,48.41471,-123.38552,0.1,174.2,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23623452,316003657,2015-01-31 23:26:00,48.41478,-123.38602,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23619113,371782000,2015-01-31 23:25:58,48.48087,-123.16743000000001,13.3,-58.5,349.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23599486,366825190,2015-01-31 23:25:51,48.14055,-123.42566000000001,0.1,-149.2,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23606731,366824910,2015-01-31 23:25:48,48.14067,-123.4255,0.0,-125.9,292.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23603157,316004039,2015-01-31 23:25:45,48.4247,-123.37149,0.0,0.0,511.0,MAPLE LEAF,,VA4KIU,,,18.14,4.48,2.38,
23602405,211378360,2015-01-31 23:25:40,48.133179999999996,-123.43426000000001,0.1,-140.6,269.0,HANJIN OTTAWA,IMO9200718,DANM,1004.0,at anchor,278.08,40.3,14.0,79.0
23625680,367086320,2015-01-31 23:25:40,48.06177,-123.03903000000001,0.0,0.0,511.0,MALAIKA,,WDC8392,1019.0,,12.8,3.8,0.0,
23602048,372883000,2015-01-31 23:25:39,48.46005,-123.16892,13.3,-60.4,349.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23598051,316011773,2015-01-31 23:25:38,48.43312,-123.43368999999998,0.1,125.0,164.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23652736,316005175,2015-01-31 23:25:37,48.41458,-123.38656,0.0,-120.4,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23624653,367565030,2015-01-31 23:25:36,48.1227,-123.4441,0.2,81.8,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23618971,316013431,2015-01-31 23:25:35,48.41466,-123.38628,0.0,-167.5,246.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23650800,368168000,2015-01-31 23:25:34,48.12562,-123.45303,0.0,202.4,30.0,SOLUTION,IMO9609809,WDF6808,1019.0,moored,43.53,7.9,2.37,
23628316,366910890,2015-01-31 23:25:32,48.13203,-123.44988000000001,0.0,-117.9,511.0,ADRIATIC SEA,IMO7716969,WDB5553,1025.0,at anchor,38.41,10.37,4.18,52.0
23602339,367528820,2015-01-31 23:25:30,48.126459999999994,-123.4565,0.0,0.0,511.0,CABOLICIOUS,,WDG3703,1019.0,,10.52,0.0,0.0,
24362204,352910000,2015-01-31 23:25:28,48.22487,-123.4776,11.9,-106.6,304.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
24360862,303436000,2015-01-31 23:25:25,48.12465,-123.44041000000001,0.0,-158.8,253.0,W C PARK RESPONDER,IMO9043835,WBO8587,1011.0,moored,63.55,13.41,4.37,54.0
23601344,316013711,2015-01-31 23:25:24,48.43975,-123.44743999999999,0.0,-193.2,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23600203,316004410,2015-01-31 23:25:21,48.369890000000005,-123.72591000000001,0.0,0.0,511.0,ELIZA JOYE,,,1001.0,,13.38,5.43,2.19,
23652776,367001670,2015-01-31 23:25:20,48.12546,-123.45226000000001,0.0,-86.5,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23650017,316002500,2015-01-31 23:25:17,48.43108,-123.37595,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23651596,234270000,2015-01-31 23:25:02,48.41467,-123.38817,0.1,77.0,84.0,WAVE VENTURE,IMO8027810,MZDO7,1005.0,moored,141.5,19.41,6.1,70.0
