time_1,mmsi_1,time_2,mmsi_2
2015-01-01T00:03:50,316020067,2015-01-01T00:01:08,316003669
2015-01-01T00:03:50,316020067,2015-01-01T00:02:50,367530040
2015-01-01T00:03:50,316020067,2015-01-01T00:00:10,316009844
2015-01-01T00:03:50,316020067,2015-01-01T00:00:04,316003669
2015-01-01T00:03:50,316020067,2015-01-01T00:03:25,366971000
2015-01-01T00:03:50,316020067,2015-01-01T00:04:36,366971000
2015-01-01T00:03:50,316020067,2015-01-01T00:01:15,366971000
2015-01-01T00:00:09,316020067,2015-01-01T00:01:04,367530040
2015-01-01T00:00:09,316020067,2015-01-01T00:03:18,316003669
2015-01-01T00:00:09,316020067,2015-01-01T00:03:50,316009844
2015-01-01T00:00:09,316020067,2015-01-01T00:02:30,316009844
2015-01-01T00:00:09,316020067,2015-01-01T00:00:21,316001068
2015-01-01T00:00:09,316020067,2015-01-01T00:01:31,316001068
2015-01-01T00:00:09,316020067,2015-01-01T00:01:29,316020067
2015-01-01T00:00:09,316020067,2015-01-01T00:03:41,316001068
2015-01-01T00:00:09,316020067,2015-01-01T00:02:33,367513210
2015-01-01T00:00:09,316020067,2015-01-01T00:00:08,366971000
2015-01-01T00:00:09,316020067,2015-01-01T00:02:39,316020067
2015-01-01T00:00:09,316020067,2015-01-01T00:00:56,338163312
2015-01-01T00:00:09,316020067,2015-01-01T00:00:01,367530040
2015-01-01T00:00:09,316020067,2015-01-01T00:00:42,367307820
2015-01-01T00:00:09,316020067,2015-01-01T00:04:21,316003669
2015-01-01T00:00:09,316020067,2015-01-01T00:01:08,316003669
2015-01-01T00:00:09,316020067,2015-01-01T00:02:50,367530040
2015-01-01T00:00:09,316020067,2015-01-01T00:00:10,316009844
2015-01-01T00:00:09,316020067,2015-01-01T00:00:04,316003669
2015-01-01T00:00:09,316020067,2015-01-01T00:03:25,366971000
2015-01-01T00:00:09,316020067,2015-01-01T00:04:36,366971000
2015-01-01T00:00:09,316020067,2015-01-01T00:01:15,366971000
2015-01-01T00:00:09,316020067,2015-01-01T00:03:50,316020067
2015-01-01T00:02:12,366773110,2015-01-01T00:01:04,367530040
2015-01-01T00:02:12,366773110,2015-01-01T00:03:18,316003669
2015-01-01T00:02:12,366773110,2015-01-01T00:03:50,316009844
2015-01-01T00:02:12,366773110,2015-01-01T00:02:30,316009844
2015-01-01T00:02:12,366773110,2015-01-01T00:00:21,316001068
2015-01-01T00:02:12,366773110,2015-01-01T00:01:31,316001068
2015-01-01T00:02:12,366773110,2015-01-01T00:01:29,316020067
2015-01-01T00:02:12,366773110,2015-01-01T00:03:41,316001068
2015-01-01T00:02:12,366773110,2015-01-01T00:02:33,367513210
2015-01-01T00:02:12,366773110,2015-01-01T00:00:08,366971000
2015-01-01T00:02:12,366773110,2015-01-01T00:02:39,316020067
2015-01-01T00:02:12,366773110,2015-01-01T00:00:56,338163312
2015-01-01T00:02:12,366773110,2015-01-01T00:00:01,367530040
2015-01-01T00:02:12,366773110,2015-01-01T00:00:42,367307820
2015-01-01T00:02:12,366773110,2015-01-01T00:04:21,316003669
2015-01-01T00:02:12,366773110,2015-01-01T00:01:08,316003669
2015-01-01T00:02:12,366773110,2015-01-01T00:02:50,367530040
2015-01-01T00:02:12,366773110,2015-01-01T00:00:10,316009844
2015-01-01T00:02:12,366773110,2015-01-01T00:00:04,316003669
2015-01-01T00:02:12,366773110,2015-01-01T00:03:25,366971000
2015-01-01T00:02:12,366773110,2015-01-01T00:04:36,366971000
2015-01-01T00:02:12,366773110,2015-01-01T00:01:15,366971000
2015-01-01T00:02:12,366773110,2015-01-01T00:03:50,316020067
2015-01-01T00:02:12,366773110,2015-01-01T00:00:09,316020067
2015-01-01T00:03:28,367570060,2015-01-01T00:01:04,367530040
2015-01-01T00:03:28,367570060,2015-01-01T00:03:18,316003669
2015-01-01T00:03:28,367570060,2015-01-01T00:03:50,316009844
2015-01-01T00:03:28,367570060,2015-01-01T00:02:30,316009844
2015-01-01T00:03:28,367570060,2015-01-01T00:00:21,316001068
2015-01-01T00:03:28,367570060,2015-01-01T00:01:31,316001068
2015-01-01T00:03:28,367570060,2015-01-01T00:01:29,316020067
2015-01-01T00:03:28,367570060,2015-01-01T00:03:41,316001068
2015-01-01T00:03:28,367570060,2015-01-01T00:02:33,367513210
2015-01-01T00:03:28,367570060,2015-01-01T00:00:08,366971000
2015-01-01T00:03:28,367570060,2015-01-01T00:02:39,316020067
2015-01-01T00:03:28,367570060,2015-01-01T00:00:56,338163312
2015-01-01T00:03:28,367570060,2015-01-01T00:00:01,367530040
2015-01-01T00:03:28,367570060,2015-01-01T00:00:42,367307820
2015-01-01T00:03:28,367570060,2015-01-01T00:04:21,316003669
2015-01-01T00:03:28,367570060,2015-01-01T00:01:08,316003669
2015-01-01T00:03:28,367570060,2015-01-01T00:02:50,367530040
2015-01-01T00:03:28,367570060,2015-01-01T00:00:10,316009844
2015-01-01T00:03:28,367570060,2015-01-01T00:00:04,316003669
2015-01-01T00:03:28,367570060,2015-01-01T00:03:25,366971000
2015-01-01T00:03:28,367570060,2015-01-01T00:04:36,366971000
2015-01-01T00:03:28,367570060,2015-01-01T00:01:15,366971000
2015-01-01T00:03:28,367570060,2015-01-01T00:03:50,316020067
2015-01-01T00:03:28,367570060,2015-01-01T00:00:09,316020067
2015-01-01T00:03:28,367570060,2015-01-01T00:02:12,366773110
2015-01-01T00:01:20,316006101,2015-01-01T00:01:04,367530040
2015-01-01T00:01:20,316006101,2015-01-01T00:03:18,316003669
2015-01-01T00:01:20,316006101,2015-01-01T00:03:50,316009844
2015-01-01T00:01:20,316006101,2015-01-01T00:02:30,316009844
2015-01-01T00:01:20,316006101,2015-01-01T00:00:21,316001068
2015-01-01T00:01:20,316006101,2015-01-01T00:01:31,316001068
2015-01-01T00:01:20,316006101,2015-01-01T00:01:29,316020067
2015-01-01T00:01:20,316006101,2015-01-01T00:03:41,316001068
2015-01-01T00:01:20,316006101,2015-01-01T00:02:33,367513210
2015-01-01T00:01:20,316006101,2015-01-01T00:00:08,366971000
2015-01-01T00:01:20,316006101,2015-01-01T00:02:39,316020067
2015-01-01T00:01:20,316006101,2015-01-01T00:00:56,338163312
2015-01-01T00:01:20,316006101,2015-01-01T00:00:01,367530040
2015-01-01T00:01:20,316006101,2015-01-01T00:00:42,367307820
2015-01-01T00:01:20,316006101,2015-01-01T00:04:21,316003669
2015-01-01T00:01:20,316006101,2015-01-01T00:01:08,316003669
2015-01-01T00:01:20,316006101,2015-01-01T00:02:50,367530040
2015-01-01T00:01:20,316006101,2015-01-01T00:00:10,316009844
2015-01-01T00:01:20,316006101,2015-01-01T00:00:04,316003669
2015-01-01T00:01:20,316006101,2015-01-01T00:03:25,366971000
2015-01-01T00:01:20,316006101,2015-01-01T00:04:36,366971000
2015-01-01T00:01:20,316006101,2015-01-01T00:01:15,366971000
2015-01-01T00:01:20,316006101,2015-01-01T00:03:50,316020067
2015-01-01T00:01:20,316006101,2015-01-01T00:00:09,316020067
2015-01-01T00:01:20,316006101,2015-01-01T00:02:12,366773110
2015-01-01T00:01:20,316006101,2015-01-01T00:03:28,367570060
2015-01-01T00:00:07,366773110,2015-01-01T00:01:04,367530040
2015-01-01T00:00:07,366773110,2015-01-01T00:03:18,316003669
2015-01-01T00:00:07,366773110,2015-01-01T00:03:50,316009844
2015-01-01T00:00:07,366773110,2015-01-01T00:02:30,316009844
2015-01-01T00:00:07,366773110,2015-01-01T00:00:21,316001068
2015-01-01T00:00:07,366773110,2015-01-01T00:01:31,316001068
2015-01-01T00:00:07,366773110,2015-01-01T00:01:29,316020067
2015-01-01T00:00:07,366773110,2015-01-01T00:03:41,316001068
2015-01-01T00:00:07,366773110,2015-01-01T00:02:33,367513210
2015-01-01T00:00:07,366773110,2015-01-01T00:00:08,366971000
2015-01-01T00:00:07,366773110,2015-01-01T00:02:39,316020067
2015-01-01T00:00:07,366773110,2015-01-01T00:00:56,338163312
2015-01-01T00:00:07,366773110,2015-01-01T00:00:01,367530040
2015-01-01T00:00:07,366773110,2015-01-01T00:00:42,367307820
2015-01-01T00:00:07,366773110,2015-01-01T00:04:21,316003669
2015-01-01T00:00:07,366773110,2015-01-01T00:01:08,316003669
2015-01-01T00:00:07,366773110,2015-01-01T00:02:50,367530040
2015-01-01T00:00:07,366773110,2015-01-01T00:00:10,316009844
2015-01-01T00:00:07,366773110,2015-01-01T00:00:04,316003669
2015-01-01T00:00:07,366773110,2015-01-01T00:03:25,366971000
2015-01-01T00:00:07,366773110,2015-01-01T00:04:36,366971000
2015-01-01T00:00:07,366773110,2015-01-01T00:01:15,366971000
2015-01-01T00:00:07,366773110,2015-01-01T00:03:50,316020067
2015-01-01T00:00:07,366773110,2015-01-01T00:00:09,316020067
2015-01-01T00:00:07,366773110,2015-01-01T00:02:12,366773110
2015-01-01T00:00:07,366773110,2015-01-01T00:03:28,367570060
2015-01-01T00:00:07,366773110,2015-01-01T00:01:20,316006101
2015-01-01T00:00:09,316006101,2015-01-01T00:01:04,367530040
2015-01-01T00:00:09,316006101,2015-01-01T00:03:18,316003669
2015-01-01T00:00:09,316006101,2015-01-01T00:03:50,316009844
2015-01-01T00:00:09,316006101,2015-01-01T00:02:30,316009844
2015-01-01T00:00:09,316006101,2015-01-01T00:00:21,316001068
2015-01-01T00:00:09,316006101,2015-01-01T00:01:31,316001068
2015-01-01T00:00:09,316006101,2015-01-01T00:01:29,316020067
2015-01-01T00:00:09,316006101,2015-01-01T00:03:41,316001068
2015-01-01T00:00:09,316006101,2015-01-01T00:02:33,367513210
2015-01-01T00:00:09,316006101,2015-01-01T00:00:08,366971000
2015-01-01T00:00:09,316006101,2015-01-01T00:02:39,316020067
2015-01-01T00:00:09,316006101,2015-01-01T00:00:56,338163312
2015-01-01T00:00:09,316006101,2015-01-01T00:00:01,367530040
2015-01-01T00:00:09,316006101,2015-01-01T00:00:42,367307820
2015-01-01T00:00:09,316006101,2015-01-01T00:04:21,316003669
2015-01-01T00:00:09,316006101,2015-01-01T00:01:08,316003669
2015-01-01T00:00:09,316006101,2015-01-01T00:02:50,367530040
2015-01-01T00:00:09,316006101,2015-01-01T00:00:10,316009844
2015-01-01T00:00:09,316006101,2015-01-01T00:00:04,316003669
2015-01-01T00:00:09,316006101,2015-01-01T00:03:25,366971000
2015-01-01T00:00:09,316006101,2015-01-01T00:04:36,366971000
2015-01-01T00:00:09,316006101,2015-01-01T00:01:15,366971000
2015-01-01T00:00:09,316006101,2015-01-01T00:03:50,316020067
2015-01-01T00:00:09,316006101,2015-01-01T00:00:09,316020067
2015-01-01T00:00:09,316006101,2015-01-01T00:02:12,366773110
2015-01-01T00:00:09,316006101,2015-01-01T00:03:28,367570060
2015-01-01T00:00:09,316006101,2015-01-01T00:01:20,316006101
2015-01-01T00:00:09,316006101,2015-01-01T00:00:07,366773110
2015-01-01T00:02:30,316006101,2015-01-01T00:01:04,367530040
2015-01-01T00:02:30,316006101,2015-01-01T00:03:18,316003669
2015-01-01T00:02:30,316006101,2015-01-01T00:03:50,316009844
2015-01-01T00:02:30,316006101,2015-01-01T00:02:30,316009844
2015-01-01T00:02:30,316006101,2015-01-01T00:00:21,316001068
2015-01-01T00:02:30,316006101,2015-01-01T00:01:31,316001068
2015-01-01T00:02:30,316006101,2015-01-01T00:01:29,316020067
2015-01-01T00:02:30,316006101,2015-01-01T00:03:41,316001068
2015-01-01T00:02:30,316006101,2015-01-01T00:02:33,367513210
2015-01-01T00:02:30,316006101,2015-01-01T00:00:08,366971000
2015-01-01T00:02:30,316006101,2015-01-01T00:02:39,316020067
2015-01-01T00:02:30,316006101,2015-01-01T00:00:56,338163312
2015-01-01T00:02:30,316006101,2015-01-01T00:00:01,367530040
2015-01-01T00:02:30,316006101,2015-01-01T00:00:42,367307820
2015-01-01T00:02:30,316006101,2015-01-01T00:04:21,316003669
2015-01-01T00:02:30,316006101,2015-01-01T00:01:08,316003669
2015-01-01T00:02:30,316006101,2015-01-01T00:02:50,367530040
2015-01-01T00:02:30,316006101,2015-01-01T00:00:10,316009844
2015-01-01T00:02:30,316006101,2015-01-01T00:00:04,316003669
2015-01-01T00:02:30,316006101,2015-01-01T00:03:25,366971000
2015-01-01T00:02:30,316006101,2015-01-01T00:04:36,366971000
2015-01-01T00:02:30,316006101,2015-01-01T00:01:15,366971000
2015-01-01T00:02:30,316006101,2015-01-01T00:03:50,316020067
2015-01-01T00:02:30,316006101,2015-01-01T00:00:09,316020067
2015-01-01T00:02:30,316006101,2015-01-01T00:02:12,366773110
2015-01-01T00:02:30,316006101,2015-01-01T00:03:28,367570060
2015-01-01T00:02:30,316006101,2015-01-01T00:01:20,316006101
2015-01-01T00:02:30,316006101,2015-01-01T00:00:07,366773110
2015-01-01T00:02:30,316006101,2015-01-01T00:00:09,316006101
2015-01-01T00:01:08,366773110,2015-01-01T00:01:04,367530040
2015-01-01T00:01:08,366773110,2015-01-01T00:03:18,316003669
2015-01-01T00:01:08,366773110,2015-01-01T00:03:50,316009844
2015-01-01T00:01:08,366773110,2015-01-01T00:02:30,316009844
2015-01-01T00:01:08,366773110,2015-01-01T00:00:21,316001068
2015-01-01T00:01:08,366773110,2015-01-01T00:01:31,316001068
2015-01-01T00:01:08,366773110,2015-01-01T00:01:29,316020067
2015-01-01T00:01:08,366773110,2015-01-01T00:03:41,316001068
2015-01-01T00:01:08,366773110,2015-01-01T00:02:33,367513210
2015-01-01T00:01:08,366773110,2015-01-01T00:00:08,366971000
2015-01-01T00:01:08,366773110,2015-01-01T00:02:39,316020067
2015-01-01T00:01:08,366773110,2015-01-01T00:00:56,338163312
2015-01-01T00:01:08,366773110,2015-01-01T00:00:01,367530040
2015-01-01T00:01:08,366773110,2015-01-01T00:00:42,367307820
2015-01-01T00:01:08,366773110,2015-01-01T00:04:21,316003669
2015-01-01T00:01:08,366773110,2015-01-01T00:01:08,316003669
2015-01-01T00:01:08,366773110,2015-01-01T00:02:50,367530040
2015-01-01T00:01:08,366773110,2015-01-01T00:00:10,316009844
2015-01-01T00:01:08,366773110,2015-01-01T00:00:04,316003669
2015-01-01T00:01:08,366773110,2015-01-01T00:03:25,366971000
2015-01-01T00:01:08,366773110,2015-01-01T00:04:36,366971000
2015-01-01T00:01:08,366773110,2015-01-01T00:01:15,366971000
2015-01-01T00:01:08,366773110,2015-01-01T00:03:50,316020067
2015-01-01T00:01:08,366773110,2015-01-01T00:00:09,316020067
2015-01-01T00:01:08,366773110,2015-01-01T00:02:12,366773110
2015-01-01T00:01:08,366773110,2015-01-01T00:03:28,367570060
2015-01-01T00:01:08,366773110,2015-01-01T00:01:20,316006101
2015-01-01T00:01:08,366773110,2015-01-01T00:00:07,366773110
2015-01-01T00:01:08,366773110,2015-01-01T00:00:09,316006101
2015-01-01T00:01:08,366773110,2015-01-01T00:02:30,316006101
2015-01-01T00:04:22,366773110,2015-01-01T00:01:04,367530040
2015-01-01T00:04:22,366773110,2015-01-01T00:03:18,316003669
2015-01-01T00:04:22,366773110,2015-01-01T00:03:50,316009844
2015-01-01T00:04:22,366773110,2015-01-01T00:02:30,316009844
2015-01-01T00:04:22,366773110,2015-01-01T00:00:21,316001068
2015-01-01T00:04:22,366773110,2015-01-01T00:01:31,316001068
2015-01-01T00:04:22,366773110,2015-01-01T00:01:29,316020067
2015-01-01T00:04:22,366773110,2015-01-01T00:03:41,316001068
2015-01-01T00:04:22,366773110,2015-01-01T00:02:33,367513210
2015-01-01T00:04:22,366773110,2015-01-01T00:00:08,366971000
2015-01-01T00:04:22,366773110,2015-01-01T00:02:39,316020067
2015-01-01T00:04:22,366773110,2015-01-01T00:00:56,338163312
2015-01-01T00:04:22,366773110,2015-01-01T00:00:01,367530040
2015-01-01T00:04:22,366773110,2015-01-01T00:00:42,367307820
2015-01-01T00:04:22,366773110,2015-01-01T00:04:21,316003669
2015-01-01T00:04:22,366773110,2015-01-01T00:01:08,316003669
2015-01-01T00:04:22,366773110,2015-01-01T00:02:50,367530040
2015-01-01T00:04:22,366773110,2015-01-01T00:00:10,316009844
2015-01-01T00:04:22,366773110,2015-01-01T00:00:04,316003669
2015-01-01T00:04:22,366773110,2015-01-01T00:03:25,366971000
2015-01-01T00:04:22,366773110,2015-01-01T00:04:36,366971000
2015-01-01T00:04:22,366773110,2015-01-01T00:01:15,366971000
2015-01-01T00:04:22,366773110,2015-01-01T00:03:50,316020067
2015-01-01T00:04:22,366773110,2015-01-01T00:00:09,316020067
2015-01-01T00:04:22,366773110,2015-01-01T00:02:12,366773110
2015-01-01T00:04:22,366773110,2015-01-01T00:03:28,367570060
2015-01-01T00:04:22,366773110,2015-01-01T00:01:20,316006101
2015-01-01T00:04:22,366773110,2015-01-01T00:00:07,366773110
2015-01-01T00:04:22,366773110,2015-01-01T00:00:09,316006101
2015-01-01T00:04:22,366773110,2015-01-01T00:02:30,316006101
2015-01-01T00:04:22,366773110,2015-01-01T00:01:08,366773110
2015-01-01T00:02:48,229057000,2015-01-01T00:01:04,367530040
2015-01-01T00:02:48,229057000,2015-01-01T00:03:18,316003669
2015-01-01T00:02:48,229057000,2015-01-01T00:03:50,316009844
2015-01-01T00:02:48,229057000,2015-01-01T00:02:30,316009844
2015-01-01T00:02:48,229057000,2015-01-01T00:00:21,316001068
2015-01-01T00:02:48,229057000,2015-01-01T00:01:31,316001068
2015-01-01T00:02:48,229057000,2015-01-01T00:01:29,316020067
2015-01-01T00:02:48,229057000,2015-01-01T00:03:41,316001068
2015-01-01T00:02:48,229057000,2015-01-01T00:02:33,367513210
2015-01-01T00:02:48,229057000,2015-01-01T00:00:08,366971000
2015-01-01T00:02:48,229057000,2015-01-01T00:02:39,316020067
2015-01-01T00:02:48,229057000,2015-01-01T00:00:56,338163312
2015-01-01T00:02:48,229057000,2015-01-01T00:00:01,367530040
2015-01-01T00:02:48,229057000,2015-01-01T00:00:42,367307820
2015-01-01T00:02:48,229057000,2015-01-01T00:04:21,316003669
2015-01-01T00:02:48,229057000,2015-01-01T00:01:08,316003669
2015-01-01T00:02:48,229057000,2015-01-01T00:02:50,367530040
2015-01-01T00:02:48,229057000,2015-01-01T00:00:10,316009844
2015-01-01T00:02:48,229057000,2015-01-01T00:00:04,316003669
2015-01-01T00:02:48,229057000,2015-01-01T00:03:25,366971000
2015-01-01T00:02:48,229057000,2015-01-01T00:04:36,366971000
2015-01-01T00:02:48,229057000,2015-01-01T00:01:15,366971000
2015-01-01T00:02:48,229057000,2015-01-01T00:03:50,316020067
2015-01-01T00:02:48,229057000,2015-01-01T00:00:09,316020067
2015-01-01T00:02:48,229057000,2015-01-01T00:02:12,366773110
2015-01-01T00:02:48,229057000,2015-01-01T00:03:28,367570060
2015-01-01T00:02:48,229057000,2015-01-01T00:01:20,316006101
2015-01-01T00:02:48,229057000,2015-01-01T00:00:07,366773110
2015-01-01T00:02:48,229057000,2015-01-01T00:00:09,316006101
2015-01-01T00:02:48,229057000,2015-01-01T00:02:30,316006101
2015-01-01T00:02:48,229057000,2015-01-01T00:01:08,366773110
2015-01-01T00:02:48,229057000,2015-01-01T00:04:22,366773110
2015-01-01T00:01:15,372789000,2015-01-01T00:01:04,367530040
2015-01-01T00:01:15,372789000,2015-01-01T00:03:18,316003669
2015-01-01T00:01:15,372789000,2015-01-01T00:03:50,316009844
2015-01-01T00:01:15,372789000,2015-01-01T00:02:30,316009844
2015-01-01T00:01:15,372789000,2015-01-01T00:00:21,316001068
2015-01-01T00:01:15,372789000,2015-01-01T00:01:31,316001068
2015-01-01T00:01:15,372789000,2015-01-01T00:01:29,316020067
2015-01-01T00:01:15,372789000,2015-01-01T00:03:41,316001068
2015-01-01T00:01:15,372789000,2015-01-01T00:02:33,367513210
2015-01-01T00:01:15,372789000,2015-01-01T00:00:08,366971000
2015-01-01T00:01:15,372789000,2015-01-01T00:02:39,316020067
2015-01-01T00:01:15,372789000,2015-01-01T00:00:56,338163312
2015-01-01T00:01:15,372789000,2015-01-01T00:00:01,367530040
2015-01-01T00:01:15,372789000,2015-01-01T00:00:42,367307820
2015-01-01T00:01:15,372789000,2015-01-01T00:04:21,316003669
2015-01-01T00:01:15,372789000,2015-01-01T00:01:08,316003669
2015-01-01T00:01:15,372789000,2015-01-01T00:02:50,367530040
2015-01-01T00:01:15,372789000,2015-01-01T00:00:10,316009844
2015-01-01T00:01:15,372789000,2015-01-01T00:00:04,316003669
2015-01-01T00:01:15,372789000,2015-01-01T00:03:25,366971000
2015-01-01T00:01:15,372789000,2015-01-01T00:04:36,366971000
2015-01-01T00:01:15,372789000,2015-01-01T00:01:15,366971000
2015-01-01T00:01:15,372789000,2015-01-01T00:03:50,316020067
2015-01-01T00:01:15,372789000,2015-01-01T00:00:09,316020067
2015-01-01T00:01:15,372789000,2015-01-01T00:02:12,366773110
2015-01-01T00:01:15,372789000,2015-01-01T00:03:28,367570060
2015-01-01T00:01:15,372789000,2015-01-01T00:01:20,316006101
2015-01-01T00:01:15,372789000,2015-01-01T00:00:07,366773110
2015-01-01T00:01:15,372789000,2015-01-01T00:00:09,316006101
2015-01-01T00:01:15,372789000,2015-01-01T00:02:30,316006101
2015-01-01T00:01:15,372789000,2015-01-01T00:01:08,366773110
2015-01-01T00:01:15,372789000,2015-01-01T00:04:22,366773110
2015-01-01T00:01:15,372789000,2015-01-01T00:02:48,229057000
2015-01-01T00:01:21,316021315,2015-01-01T00:01:04,367530040
2015-01-01T00:01:21,316021315,2015-01-01T00:03:18,316003669
2015-01-01T00:01:21,316021315,2015-01-01T00:03:50,316009844
2015-01-01T00:01:21,316021315,2015-01-01T00:02:30,316009844
2015-01-01T00:01:21,316021315,2015-01-01T00:00:21,316001068
2015-01-01T00:01:21,316021315,2015-01-01T00:01:31,316001068
2015-01-01T00:01:21,316021315,2015-01-01T00:01:29,316020067
2015-01-01T00:01:21,316021315,2015-01-01T00:03:41,316001068
2015-01-01T00:01:21,316021315,2015-01-01T00:02:33,367513210
2015-01-01T00:01:21,316021315,2015-01-01T00:00:08,366971000
2015-01-01T00:01:21,316021315,2015-01-01T00:02:39,316020067
2015-01-01T00:01:21,316021315,2015-01-01T00:00:56,338163312
2015-01-01T00:01:21,316021315,2015-01-01T00:00:01,367530040
2015-01-01T00:01:21,316021315,2015-01-01T00:00:42,367307820
2015-01-01T00:01:21,316021315,2015-01-01T00:04:21,316003669
2015-01-01T00:01:21,316021315,2015-01-01T00:01:08,316003669
2015-01-01T00:01:21,316021315,2015-01-01T00:02:50,367530040
2015-01-01T00:01:21,316021315,2015-01-01T00:00:10,316009844
2015-01-01T00:01:21,316021315,2015-01-01T00:00:04,316003669
2015-01-01T00:01:21,316021315,2015-01-01T00:03:25,366971000
2015-01-01T00:01:21,316021315,2015-01-01T00:04:36,366971000
2015-01-01T00:01:21,316021315,2015-01-01T00:01:15,366971000
2015-01-01T00:01:21,316021315,2015-01-01T00:03:50,316020067
2015-01-01T00:01:21,316021315,2015-01-01T00:00:09,316020067
2015-01-01T00:01:21,316021315,2015-01-01T00:02:12,366773110
2015-01-01T00:01:21,316021315,2015-01-01T00:03:28,367570060
2015-01-01T00:01:21,316021315,2015-01-01T00:01:20,316006101
2015-01-01T00:01:21,316021315,2015-01-01T00:00:07,366773110
2015-01-01T00:01:21,316021315,2015-01-01T00:00:09,316006101
2015-01-01T00:01:21,316021315,2015-01-01T00:02:30,316006101
2015-01-01T00:01:21,316021315,2015-01-01T00:01:08,366773110
2015-01-01T00:01:21,316021315,2015-01-01T00:04:22,366773110
2015-01-01T00:01:21,316021315,2015-01-01T00:02:48,229057000
2015-01-01T00:01:21,316021315,2015-01-01T00:01:15,372789000
2015-01-01T00:00:07,367302540,2015-01-01T00:02:49,367350050
2015-01-01T00:03:50,367350050,2015-01-01T00:02:49,367350050
2015-01-01T00:03:50,367350050,2015-01-01T00:00:07,367302540
2015-01-01T00:01:09,367350050,2015-01-01T00:02:49,367350050
2015-01-01T00:01:09,367350050,2015-01-01T00:00:07,367302540
2015-01-01T00:01:09,367350050,2015-01-01T00:03:50,367350050
2015-01-01T00:00:08,366985270,2015-01-01T00:02:49,367350050
2015-01-01T00:00:08,366985270,2015-01-01T00:00:07,367302540
2015-01-01T00:00:08,366985270,2015-01-01T00:03:50,367350050
2015-01-01T00:00:08,366985270,2015-01-01T00:01:09,367350050
2015-01-01T00:00:28,367589090,2015-01-01T00:02:49,367350050
2015-01-01T00:00:28,367589090,2015-01-01T00:00:07,367302540
2015-01-01T00:00:28,367589090,2015-01-01T00:03:50,367350050
2015-01-01T00:00:28,367589090,2015-01-01T00:01:09,367350050
2015-01-01T00:00:28,367589090,2015-01-01T00:00:08,366985270
2015-01-01T00:01:01,338165504,2015-01-01T00:02:49,367350050
2015-01-01T00:01:01,338165504,2015-01-01T00:00:07,367302540
2015-01-01T00:01:01,338165504,2015-01-01T00:03:50,367350050
2015-01-01T00:01:01,338165504,2015-01-01T00:01:09,367350050
2015-01-01T00:01:01,338165504,2015-01-01T00:00:08,366985270
2015-01-01T00:01:01,338165504,2015-01-01T00:00:28,367589090
2015-01-01T00:03:35,319661000,2015-01-01T00:02:49,367350050
2015-01-01T00:03:35,319661000,2015-01-01T00:00:07,367302540
2015-01-01T00:03:35,319661000,2015-01-01T00:03:50,367350050
2015-01-01T00:03:35,319661000,2015-01-01T00:01:09,367350050
2015-01-01T00:03:35,319661000,2015-01-01T00:00:08,366985270
2015-01-01T00:03:35,319661000,2015-01-01T00:00:28,367589090
2015-01-01T00:03:35,319661000,2015-01-01T00:01:01,338165504
2015-01-01T00:00:05,319661000,2015-01-01T00:02:49,367350050
2015-01-01T00:00:05,319661000,2015-01-01T00:00:07,367302540
2015-01-01T00:00:05,319661000,2015-01-01T00:03:50,367350050
2015-01-01T00:00:05,319661000,2015-01-01T00:01:09,367350050
2015-01-01T00:00:05,319661000,2015-01-01T00:00:08,366985270
2015-01-01T00:00:05,319661000,2015-01-01T00:00:28,367589090
2015-01-01T00:00:05,319661000,2015-01-01T00:01:01,338165504
2015-01-01T00:00:05,319661000,2015-01-01T00:03:35,319661000
2015-01-01T00:01:16,319661000,2015-01-01T00:02:49,367350050
2015-01-01T00:01:16,319661000,2015-01-01T00:00:07,367302540
2015-01-01T00:01:16,319661000,2015-01-01T00:03:50,367350050
2015-01-01T00:01:16,319661000,2015-01-01T00:01:09,367350050
2015-01-01T00:01:16,319661000,2015-01-01T00:00:08,366985270
2015-01-01T00:01:16,319661000,2015-01-01T00:00:28,367589090
2015-01-01T00:01:16,319661000,2015-01-01T00:01:01,338165504
2015-01-01T00:01:16,319661000,2015-01-01T00:03:35,319661000
2015-01-01T00:01:16,319661000,2015-01-01T00:00:05,319661000
2015-01-01T00:02:25,319661000,2015-01-01T00:02:49,367350050
2015-01-01T00:02:25,319661000,2015-01-01T00:00:07,367302540
2015-01-01T00:02:25,319661000,2015-01-01T00:03:50,367350050
2015-01-01T00:02:25,319661000,2015-01-01T00:01:09,367350050
2015-01-01T00:02:25,319661000,2015-01-01T00:00:08,366985270
2015-01-01T00:02:25,319661000,2015-01-01T00:00:28,367589090
2015-01-01T00:02:25,319661000,2015-01-01T00:01:01,338165504
2015-01-01T00:02:25,319661000,2015-01-01T00:03:35,319661000
2015-01-01T00:02:25,319661000,2015-01-01T00:00:05,319661000
2015-01-01T00:02:25,319661000,2015-01-01T00:01:16,319661000
2015-01-01T00:04:28,366985270,2015-01-01T00:02:49,367350050
2015-01-01T00:04:28,366985270,2015-01-01T00:00:07,367302540
2015-01-01T00:04:28,366985270,2015-01-01T00:03:50,367350050
2015-01-01T00:04:28,366985270,2015-01-01T00:01:09,367350050
2015-01-01T00:04:28,366985270,2015-01-01T00:00:08,366985270
2015-01-01T00:04:28,366985270,2015-01-01T00:00:28,367589090
2015-01-01T00:04:28,366985270,2015-01-01T00:01:01,338165504
